Date,Price,log_return
2020-01-01,146.39707592991923,0.0
2020-01-02,145.02027738206084,-0.00944905151393094
2020-01-03,144.87558598817452,-0.0009982302211506422
2020-01-06,142.52614718034184,-0.016349874574858703
2020-01-07,143.67181808334865,0.008006185659930054
2020-01-08,144.80861006555776,0.007881282441102755
2020-01-09,143.9279848113618,-0.006099870957654296
2020-01-10,142.564718607346,-0.009517006732613353
2020-01-13,143.60736877251776,0.0072869075971464525
2020-01-14,144.4037196825373,0.005530015831884505
2020-01-15,145.10465866045104,0.004842280223743778
2020-01-16,143.2300014051623,-0.013003526322751036
2020-01-17,142.5853575635632,-0.004510918776699846
2020-01-20,143.5985098325487,0.007080458524011846
2020-01-21,144.19585356488727,0.004151190336678212
2020-01-22,140.59954151309137,-0.02525675124611837
2020-01-23,141.517157787941,0.006505247744026832
2020-01-24,139.75853060546234,-0.012504814112423546
2020-01-27,141.75647159209456,0.014194444464609823
2020-01-28,146.54117987021692,0.033195883686263805
2020-01-29,146.1216445699318,-0.0028670234319179144
2020-01-30,143.77366247577103,-0.016199182132669243
2020-01-31,143.20246724774063,-0.003980790896281228
2020-02-03,146.99038339640575,0.026107681804960592
2020-02-04,150.48175633131245,0.023474690884449423
2020-02-05,151.90590413050003,0.009419420930391276
2020-02-06,152.63295990543307,0.004774807041894924
2020-02-07,155.97885942033957,0.02168439710657566
2020-02-10,163.50363817070473,0.047114760368275554
2020-02-11,164.28958623795887,0.004795398530887063
2020-02-12,162.3979412751992,-0.011580889658846516
2020-02-13,162.67062009729986,0.001677669996174025
2020-02-14,155.9238758778063,-0.04235950775789288
2020-02-17,155.48868536153395,-0.0027949469850518938
2020-02-18,153.2574360127079,-0.014453870278678949
2020-02-19,158.75234200103006,0.03522629468145144
2020-02-20,161.94489737376097,0.019910747277249286
2020-02-21,165.2284384365567,0.020072854067655577
2020-02-24,164.62888764098653,-0.0036352168553897
2020-02-25,166.68028085988811,0.012383716661470423
2020-02-26,170.46791018269738,0.02246957736031696
2020-02-27,174.88839830107918,0.02560097755956381
2020-02-28,183.10933485905596,0.04593538618326676
2020-03-02,180.8931795129026,-0.012176744069624768
2020-03-03,181.63172924262815,0.004074482793514633
2020-03-04,185.72268385704322,0.022273442736183036
2020-03-05,186.83525748261982,0.005972638397788721
2020-03-06,185.66492639757973,-0.006283674406176054
2020-03-09,185.00048336457692,-0.003585140275784937
2020-03-10,188.24825304586392,0.017403148811685476
2020-03-11,190.82391600314156,0.013589510419362405
2020-03-12,189.40257568910553,-0.007476317224643481
2020-03-13,183.69552894626335,-0.03059512682598875
2020-03-16,188.44540124826855,0.02552866334469872
2020-03-17,183.23674421721586,-0.028029315381473907
2020-03-18,187.5771422716282,0.023411185246857258
2020-03-19,186.72898035961902,-0.004531923537338223
2020-03-20,182.84215011987996,-0.02103504974461412
2020-03-23,183.876432823226,0.0056407583027713315
2020-03-24,188.9285605516594,0.027104985837857143
2020-03-25,185.8294059706084,-0.01653987645318722
2020-03-26,186.85614525206955,0.005509963430112563
2020-03-27,189.4334378891802,0.013698667492374028
2020-03-30,189.85761383940394,0.0022366787991821013
2020-03-31,194.64980524888662,0.02492768316243854
2020-04-01,196.93421920564623,0.011667686778546127
2020-04-02,189.30936093665989,-0.039487253049496296
2020-04-03,178.4133553553688,-0.05927942806420372
2020-04-06,176.4197319758925,-0.011237082610672466
2020-04-07,181.97128332793582,0.03098289412448807
2020-04-08,176.46593840544637,-0.03072101650407877
2020-04-09,176.12466747825448,-0.0019357919812224011
2020-04-10,179.126288684026,0.016898998220722383
2020-04-13,184.2952138042027,0.028447814296021612
2020-04-14,185.4726226347655,0.00636838953428942
2020-04-15,184.07060008571716,-0.007587904146413749
2020-04-16,192.10553905304596,0.042725523441124125
2020-04-17,188.95022463499603,-0.016561284921349895
2020-04-20,185.39669402206565,-0.018985797277680128
2020-04-21,186.48331871279936,0.005843969807751037
2020-04-22,193.48198208714487,0.03684260112125237
2020-04-23,196.97780803398936,0.01790668051331057
2020-04-24,196.17824837536884,-0.004067396383153898
2020-04-27,198.28476385456278,0.010680522323534447
2020-04-28,201.90530816319313,0.01809461726489836
2020-04-29,200.3377842997781,-0.007793952601330645
2020-04-30,201.08252025598424,0.003710508921479949
2020-05-01,201.31752973289164,0.0011680391373358745
2020-05-04,207.38119556593264,0.02967521272942264
2020-05-05,209.67270802752293,0.010989157527865778
2020-05-06,206.83537056615228,-0.01362461617599564
2020-05-07,203.0692963254225,-0.01837588356266373
2020-05-08,204.4617700609774,0.006833732539361925
2020-05-11,200.77065930106085,-0.018217756417116426
2020-05-12,204.02188431810208,0.016064006037149525
2020-05-13,205.4768418089074,0.007106071498940381
2020-05-14,214.09775953375618,0.041099395303825226
2020-05-15,211.3701501386369,-0.012821868354000898
2020-05-18,209.85420313524492,-0.007197843793091074
2020-05-19,204.4277363690126,-0.026198473170155445
2020-05-20,199.1050640064518,-0.026381900411045045
2020-05-21,200.4512337722343,0.006738348847815878
2020-05-22,200.26155150477996,-0.000946724380110453
2020-05-25,197.58766687813858,-0.01344190092027997
2020-05-26,195.10840318930565,-0.012627050889348013
2020-05-27,197.95249820563433,0.014471775967414224
2020-05-28,191.1220610234706,-0.03511480697667668
2020-05-29,189.76193179879732,-0.007141990904106166
2020-06-01,186.90823103306826,-0.015152542716769801
2020-06-02,185.40471112038156,-0.008076689879383814
2020-06-03,186.0344004707801,0.003390541997214669
2020-06-04,187.19366498919396,0.006212117221264357
2020-06-05,191.09985272800554,0.02065235799066567
2020-06-08,179.35745310073673,-0.06341532129780969
2020-06-09,180.78800046895282,0.007944317373858034
2020-06-10,177.97830844314427,-0.015663396480639413
2020-06-11,182.50375716318197,0.025109079818889768
2020-06-12,188.81840968266377,0.03401499786397899
2020-06-15,195.85914607943693,0.03661000056126884
2020-06-16,195.22096456030144,-0.003263689808036929
2020-06-17,195.06938832210062,-0.0007767358055463802
2020-06-18,196.56156830268284,0.007620374111156458
2020-06-19,200.80748130271527,0.021370937678201862
2020-06-22,203.34194620216425,0.012542381366283273
2020-06-23,203.00897842151903,-0.001638819232294253
2020-06-24,201.2061749686078,-0.008920078287681932
2020-06-25,198.2532065423527,-0.014785093832992757
2020-06-26,197.50284180899305,-0.0037920614765365457
2020-06-29,199.65807665152713,0.010853313599263004
2020-06-30,204.39370080672785,0.02344175314045316
2020-07-01,206.32343178990348,0.009396954887186837
2020-07-02,206.34590496249902,0.00010891612541197304
2020-07-03,208.7139786421964,0.011410880542305435
2020-07-06,210.28544423076536,0.0075010745654147115
2020-07-07,210.54187526969133,0.0012186997316083747
2020-07-08,211.06831179136947,0.00249726790965088
2020-07-09,209.01785841409338,-0.009762138373432983
2020-07-10,201.6552997249284,-0.03585989249800203
2020-07-13,201.08067917866825,-0.0028535863011303064
2020-07-14,199.91229044871255,-0.005827493871271905
2020-07-15,192.3142929160016,-0.03874774663247038
2020-07-16,192.91315477982113,0.0031091364326245596
2020-07-17,193.0002168690418,0.0004512001764833684
2020-07-20,191.93260996034743,-0.005546991951454139
2020-07-21,200.88354870634163,0.04558105986887817
2020-07-22,197.23875019286112,-0.018310455638726353
2020-07-23,201.54271800187956,0.021586434070496097
2020-07-24,202.30076247178914,0.003754154254627551
2020-07-27,208.8067570767819,0.03165370378183585
2020-07-28,208.0825459771197,-0.0034743603295348535
2020-07-29,211.54376724644183,0.016497057779010227
2020-07-30,214.33068366141384,0.013088158691489937
2020-07-31,216.3188497625423,0.009233402439854821
2020-08-03,219.78243657502514,0.015884656840252198
2020-08-04,222.1863688293203,0.010878396536288193
2020-08-05,226.98471519642627,0.021366152356860013
2020-08-06,221.70793695460628,-0.023521764869746775
2020-08-07,225.88557300961475,0.01866764052708625
2020-08-10,226.11780296773605,0.0010275586019821148
2020-08-11,226.41118500327684,0.0012966332961799054
2020-08-12,227.10522690107948,0.0030607158700277637
2020-08-13,227.3856074406311,0.001233822792165995
2020-08-14,225.4720336253258,-0.008451155643812491
2020-08-17,226.80494980433653,0.005894264297751306
2020-08-18,225.57280267714702,-0.005447439302153079
2020-08-19,229.8240689713207,0.0186711418611214
2020-08-20,231.60640908108527,0.007725319669103392
2020-08-21,219.22956636488132,-0.0549199893482033
2020-08-24,214.26930837931536,-0.02288575482190147
2020-08-25,211.37538659461853,-0.013598038038975524
2020-08-26,212.74630519402302,0.006464764243520271
2020-08-27,214.88614325939955,0.010007921210520188
2020-08-28,212.7520723591565,-0.009980813397950428
2020-08-31,210.08267051495886,-0.012626385855675437
2020-09-01,209.95367915160068,-0.0006141914504098622
2020-09-02,216.91516487936377,0.03261940092649773
2020-09-03,222.00711363094672,0.023203092896492805
